"","Axis.1","Axis.2"
"AsnicarF_2021|SAMEA7045208",-0.219356675213648,0.264290762566806
"AsnicarF_2021|SAMEA7045209",-0.164364359177719,-0.0553165764903738
"AsnicarF_2021|SAMEA7045210",0.0206389132645955,0.204145748668312
"AsnicarF_2021|SAMEA7045211",0.130657837367657,0.0324153142498268
"AsnicarF_2021|SAMEA7045212",-0.0787753923028097,0.194531776049005
"AsnicarF_2021|SAMEA7045213",-0.0447154401371805,0.0326831672494673
"AsnicarF_2021|SAMEA7045214",-0.0567312482623751,0.272674053098911
"AsnicarF_2021|SAMEA7045215",0.11122488842767,0.0567721705981074
"AsnicarF_2021|SAMEA7045216",0.117401250526044,0.0402210324001797
"AsnicarF_2021|SAMEA7045217",-0.179424509478706,0.0911482242946933
"AsnicarF_2021|SAMEA7045218",-0.125481338924311,0.223076229745252
"AsnicarF_2021|SAMEA7045219",0.0766533884328171,-0.0588532081946419
"AsnicarF_2021|SAMEA7045220",0.0697533599001918,0.07276407082139
"AsnicarF_2021|SAMEA7045221",0.0146814031268014,0.267007749962742
"AsnicarF_2021|SAMEA7045222",0.0468412026096123,0.111537188104136
"AsnicarF_2021|SAMEA7045223",0.350964468863644,-0.0309177007632991
"AsnicarF_2021|SAMEA7045224",-0.154657804425314,0.360483875882595
"AsnicarF_2021|SAMEA7045225",-0.022594226604252,0.0627246496389687
"AsnicarF_2021|SAMEA7045226",-0.0475146975664638,0.332457477378434
"AsnicarF_2021|SAMEA7045227",-0.0652267199621155,0.0972927678869232
"AsnicarF_2021|SAMEA7045228",0.00592122602959362,0.0880967243880829
"AsnicarF_2021|SAMEA7045229",0.222663074289474,0.0643903479991559
"AsnicarF_2021|SAMEA7045230",-0.332113702073487,0.109578647650439
"AsnicarF_2021|SAMEA7045231",-0.0770582322822405,0.305411252640759
"AsnicarF_2021|SAMEA7045232",0.0580432787056856,0.0694438859568492
"AsnicarF_2021|SAMEA7045233",0.167679966436001,0.017715992358669
"AsnicarF_2021|SAMEA7045234",0.0121777221894757,0.367786372097637
"AsnicarF_2021|SAMEA7045235",0.0240673002224213,0.110704006990395
"AsnicarF_2021|SAMEA7045236",0.0571992066949196,0.0641684767389719
"AsnicarF_2021|SAMEA7045237",0.0476588257153542,-0.0586157027249445
"AsnicarF_2021|SAMEA7045238",-0.144131418073201,0.336996285956673
"AsnicarF_2021|SAMEA7045239",-0.230331459709615,-0.0450159677648087
"AsnicarF_2021|SAMEA7045240",-0.161245338746421,0.00583193400119195
"AsnicarF_2021|SAMEA7045241",0.070013878032119,0.0137130899332266
"AsnicarF_2021|SAMEA7045242",0.143053634593416,0.0478528166830917
"AsnicarF_2021|SAMEA7045243",-0.0536534303550286,0.125598644814075
"AsnicarF_2021|SAMEA7045244",0.0562821571027306,0.0516812096011314
"AsnicarF_2021|SAMEA7045245",-0.00496097454495992,0.120778510387715
"AsnicarF_2021|SAMEA7045246",0.0432355757058608,0.0615668988009003
"AsnicarF_2021|SAMEA7045247",0.00897420813802512,-0.0163412764603705
"AsnicarF_2021|SAMEA7045248",-0.119571884531751,0.334326422826623
"AsnicarF_2021|SAMEA7045249",-0.253020387411101,0.204633928378595
"AsnicarF_2021|SAMEA7045250",0.066154447492226,0.0790204084009565
"AsnicarF_2021|SAMEA7045251",-0.315876152704995,0.0218956568738949
"AsnicarF_2021|SAMEA7045252",-0.193119033181994,0.333330574355676
"AsnicarF_2021|SAMEA7045253",0.0128574606126692,0.0259053962127766
"AsnicarF_2021|SAMEA7045254",0.207128976499285,-0.000264700588668076
"AsnicarF_2021|SAMEA7045255",0.0248960420801269,-0.0311652003906933
"AsnicarF_2021|SAMEA7045256",0.214469209461627,0.00226191006300392
"AsnicarF_2021|SAMEA7045257",0.0420355855399534,0.0267198547669669
"AsnicarF_2021|SAMEA7045258",-0.0466277148118142,0.280922001276139
"AsnicarF_2021|SAMEA7045259",-0.0369184475809037,0.0372350364974599
"AsnicarF_2021|SAMEA7045260",0.113610895317708,0.00499353814228347
"AsnicarF_2021|SAMEA7045261",0.0746298347601618,0.00955173037229867
"AsnicarF_2021|SAMEA7045262",0.0181600153884195,0.0416240109906793
"AsnicarF_2021|SAMEA7045263",0.0177666764222713,0.0624213775569059
"AsnicarF_2021|SAMEA7045264",-0.0771788784033356,-0.0277803990896506
"AsnicarF_2021|SAMEA7045265",0.179336683254744,-0.0455704719940298
"AsnicarF_2021|SAMEA7045266",0.113503089488268,0.139345046437098
"AsnicarF_2021|SAMEA7045267",0.0670391176940014,0.0556432280946859
"AsnicarF_2021|SAMEA7045268",0.012660916753087,0.00770456341606874
"AsnicarF_2021|SAMEA7045269",-0.279957395343908,-0.198742617297043
"AsnicarF_2021|SAMEA7045270",-0.23752302725216,0.307760458382242
"AsnicarF_2021|SAMEA7045271",0.0248748109938664,-0.0751391234349815
"AsnicarF_2021|SAMEA7045272",0.00816202810884594,0.100054393417791
"AsnicarF_2021|SAMEA7045273",-0.122752127588179,0.281464694410028
"AsnicarF_2021|SAMEA7045274",-0.0467376983550563,0.209157256127196
"AsnicarF_2021|SAMEA7045275",-0.198927571850882,0.369511340806217
"AsnicarF_2021|SAMEA7045276",0.216108482881035,-0.0333343362051687
"AsnicarF_2021|SAMEA7045277",0.0779003535247765,0.0546958399846091
"AsnicarF_2021|SAMEA7045278",-0.0667611233640432,0.0962654671762268
"AsnicarF_2021|SAMEA7045279",-0.0183112623863854,0.043681592593359
"AsnicarF_2021|SAMEA7045280",-0.201602037133567,0.151785661525703
"AsnicarF_2021|SAMEA7045281",0.17674454139461,-0.0633868667730422
"AsnicarF_2021|SAMEA7045282",0.0537162049555715,0.0401870321788111
"AsnicarF_2021|SAMEA7045283",0.072464541213395,0.102851061335042
"AsnicarF_2021|SAMEA7045284",-0.0481013843035256,-0.0439192863388323
"AsnicarF_2021|SAMEA7045285",0.184023109021706,0.0250529542397705
"AsnicarF_2021|SAMEA7045286",-0.234117904833389,0.256565433309728
"AsnicarF_2021|SAMEA7045287",-0.113845271797036,0.262933566181532
"AsnicarF_2021|SAMEA7045288",0.0224232505607637,0.0356478360722333
"AsnicarF_2021|SAMEA7045289",-0.309946297117492,-0.0253613784719692
"AsnicarF_2021|SAMEA7045290",-0.0479337764962005,0.051197482414459
"AsnicarF_2021|SAMEA7045291",-0.1348302102925,0.348394991190068
"AsnicarF_2021|SAMEA7045292",-0.0281156525973224,0.0703303393006842
"AsnicarF_2021|SAMEA7045293",0.143763253220457,-0.0467443667674199
"AsnicarF_2021|SAMEA7045294",0.0453378829945224,-0.00634358739676801
"AsnicarF_2021|SAMEA7045295",0.0693617334402567,-0.031770470749807
"AsnicarF_2021|SAMEA7045296",0.188741110723499,-0.0114149202183992
"AsnicarF_2021|SAMEA7045297",0.330296191520427,-0.00659568113564571
"AsnicarF_2021|SAMEA7045298",0.17180218705517,0.0458553656365669
"AsnicarF_2021|SAMEA7045299",0.167936439230304,0.0373070371070519
"AsnicarF_2021|SAMEA7045300",0.0111414589077579,0.0189253613452314
"AsnicarF_2021|SAMEA7045301",0.0810211761566493,0.0112235781503827
"AsnicarF_2021|SAMEA7045302",-0.27932838449268,0.302075261261914
"AsnicarF_2021|SAMEA7045303",0.0813243659133844,0.00571610216513476
"AsnicarF_2021|SAMEA7045304",-0.10846119533294,0.12927327287494
"AsnicarF_2021|SAMEA7045305",0.0221949032404977,0.092233740119264
"AsnicarF_2021|SAMEA7045306",0.0239595650215017,0.130896036384022
"AsnicarF_2021|SAMEA7045307",-0.19605476622297,0.260165958963861
"AsnicarF_2021|SAMEA7045308",-0.0557489349962914,-0.039598817456156
"AsnicarF_2021|SAMEA7045309",-0.141347911031643,-0.114077034173912
"AsnicarF_2021|SAMEA7045310",0.0261989319429156,0.0644013543011449
"AsnicarF_2021|SAMEA7045311",0.164883941969837,0.0600784504966409
"AsnicarF_2021|SAMEA7045312",-0.248187181939478,0.244016110900959
"AsnicarF_2021|SAMEA7045313",-0.221653886919393,0.321177163815062
"AsnicarF_2021|SAMEA7045314",-0.0494485596081669,0.0817307424317186
"AsnicarF_2021|SAMEA7045315",0.0246757289958967,0.0309766783499688
"AsnicarF_2021|SAMEA7045316",0.326386434324701,-0.0183420313180039
"AsnicarF_2021|SAMEA7045317",0.389301362643157,-0.0321851391720145
"AsnicarF_2021|SAMEA7045318",0.137238127703257,0.00332964634261121
"AsnicarF_2021|SAMEA7045319",-0.123126080814517,0.173006571167852
"AsnicarF_2021|SAMEA7045320",-0.0012607179955709,0.0913371328134923
"AsnicarF_2021|SAMEA7045321",0.0211424347714146,0.0735044040954205
"AsnicarF_2021|SAMEA7045322",-0.193431495451672,0.31060921019289
"AsnicarF_2021|SAMEA7045323",0.0893910137224059,0.0934059660405748
"AsnicarF_2021|SAMEA7045324",0.015263112018011,0.0815586731782833
"AsnicarF_2021|SAMEA7045325",-0.0302341145364348,0.0843018856791615
"AsnicarF_2021|SAMEA7045326",-0.0267254708815668,0.0959017090382173
"AsnicarF_2021|SAMEA7045327",-0.011195707299486,0.0656307265499007
"AsnicarF_2021|SAMEA7045328",0.319636799495221,-0.0438320630688931
"AsnicarF_2021|SAMEA7045329",-0.0444264753127898,0.0147982712005212
"AsnicarF_2021|SAMEA7045330",0.0263218002258631,0.0767366183533523
"AsnicarF_2021|SAMEA7045331",-0.168613229254208,0.223021791906324
"AsnicarF_2021|SAMEA7045332",-0.152489746142282,0.0624898561640231
"AsnicarF_2021|SAMEA7045333",-0.142083591510056,0.360063812561496
"AsnicarF_2021|SAMEA7045334",-0.267874973861826,0.293257387411559
"AsnicarF_2021|SAMEA7045335",-0.11002825483357,0.0803018664046483
"AsnicarF_2021|SAMEA7045336",0.00504803457535576,0.158538457925772
"AsnicarF_2021|SAMEA7045337",-0.0572460151567744,0.0913108773732213
"AsnicarF_2021|SAMEA7045338",0.226047100052934,-0.0718778354078177
"AsnicarF_2021|SAMEA7045339",-0.160989716811702,0.0511396934854654
"AsnicarF_2021|SAMEA7045340",0.218227843151055,-0.0293596601778956
"AsnicarF_2021|SAMEA7045341",0.044734656860519,0.0540763522577963
"AsnicarF_2021|SAMEA7045342",0.141401928703232,0.0405554207338583
"AsnicarF_2021|SAMEA7045343",-0.0118091844328368,-0.0296480708258357
"AsnicarF_2021|SAMEA7045344",0.0328241973939784,0.0218262600513469
"AsnicarF_2021|SAMEA7045345",0.221870806822647,0.0311667843084459
"AsnicarF_2021|SAMEA7045346",-0.218615635026838,-0.217329920286659
"AsnicarF_2021|SAMEA7045347",-0.122285861089433,0.102920067862112
"AsnicarF_2021|SAMEA7045348",-0.127384922764269,-0.0304715350736326
"AsnicarF_2021|SAMEA7045349",0.220897064696467,0.0465918026371863
"AsnicarF_2021|SAMEA7045350",0.00697128278429167,0.0364560206706683
"AsnicarF_2021|SAMEA7045351",-0.205925182585643,0.365981798675728
"AsnicarF_2021|SAMEA7045352",0.0740236033098425,0.034663429770809
"AsnicarF_2021|SAMEA7045353",0.167812853738842,0.0861744787041409
"AsnicarF_2021|SAMEA7045354",0.154843513092883,-0.0296406165099835
"AsnicarF_2021|SAMEA7045355",0.225804243455212,0.0183328242499436
"AsnicarF_2021|SAMEA7045356",0.024949574509038,0.0205060895243242
"AsnicarF_2021|SAMEA7045357",-0.0939299676515961,0.350332670929033
"AsnicarF_2021|SAMEA7045358",-0.0987860752098475,0.262921996025569
"AsnicarF_2021|SAMEA7045359",-0.140199649024313,-0.164346298055134
"AsnicarF_2021|SAMEA7045360",-0.248618311609938,0.251533951291264
"AsnicarF_2021|SAMEA7045361",0.0385332234518686,0.0919967196657023
"AsnicarF_2021|SAMEA7045362",0.010247005277506,0.0648457759496471
"AsnicarF_2021|SAMEA7045363",0.0560365675963694,0.0224841350374688
"AsnicarF_2021|SAMEA7045364",0.0261480672464348,0.0884317341819624
"AsnicarF_2021|SAMEA7045365",0.0948914416751524,0.0238186275002341
"AsnicarF_2021|SAMEA7045366",0.0417756254334598,0.0137931699263614
"AsnicarF_2021|SAMEA7045367",-0.247867043329201,0.340412472225762
"AsnicarF_2021|SAMEA7045368",-0.236143974934889,0.232515871230818
"AsnicarF_2021|SAMEA7045369",-0.172109854283064,0.230816476348027
"AsnicarF_2021|SAMEA7045370",0.0232297867712976,0.075700600611302
"AsnicarF_2021|SAMEA7045371",0.106479896135449,0.04989869657098
"AsnicarF_2021|SAMEA7045372",-0.00182264533284861,0.0370154387589672
"AsnicarF_2021|SAMEA7045373",0.0218903916061023,-0.0705887797939641
"AsnicarF_2021|SAMEA7045374",-0.157029370941743,-0.061949081800664
"AsnicarF_2021|SAMEA7045375",-0.181502623541209,0.10198798544986
"AsnicarF_2021|SAMEA7045376",-0.180689954961579,-0.100809762592151
"AsnicarF_2021|SAMEA7045377",0.0874023716045718,0.221074989013922
"AsnicarF_2021|SAMEA7045378",-0.168109785301442,0.360541593550134
"AsnicarF_2021|SAMEA7045379",0.112236684608002,0.0727404598557239
"AsnicarF_2021|SAMEA7045380",0.110356000272654,0.0577153933087979
"AsnicarF_2021|SAMEA7045381",0.0411363582481409,-0.00448544139199116
"AsnicarF_2021|SAMEA7045382",-0.307199320828641,-0.237382527290032
"AsnicarF_2021|SAMEA7045383",0.0592286066830182,0.145641743924075
"AsnicarF_2021|SAMEA7045384",-0.0822635003581042,0.0509159158790558
"AsnicarF_2021|SAMEA7045385",0.0495197383190117,0.0332865789061355
"AsnicarF_2021|SAMEA7045386",-0.0685963524561339,-0.0318202183613417
"AsnicarF_2021|SAMEA7045387",0.0755298510814956,0.0332561989732754
"AsnicarF_2021|SAMEA7045388",0.0934690016993327,0.0343491867443893
"AsnicarF_2021|SAMEA7045389",0.167231740522053,0.00859474031102607
"AsnicarF_2021|SAMEA7045390",-0.0744705189057855,0.122580310709834
"AsnicarF_2021|SAMEA7045391",-0.113267674323384,0.0258112180985438
"AsnicarF_2021|SAMEA7045392",-0.10703883978018,0.0493745008490916
"AsnicarF_2021|SAMEA7045393",0.241831911700511,0.0391487347890817
"AsnicarF_2021|SAMEA7045394",-0.212287319162986,0.346920839801178
"AsnicarF_2021|SAMEA7045395",-0.00687754558562125,0.0743158562356573
"AsnicarF_2021|SAMEA7045396",-0.120542920414878,-0.037559317157776
"AsnicarF_2021|SAMEA7045397",0.0581821607020192,0.0261204708745853
"AsnicarF_2021|SAMEA7045398",-0.11568360846189,0.0649076332760976
"AsnicarF_2021|SAMEA7045399",-0.0891088558379226,0.0280414771797293
"AsnicarF_2021|SAMEA7045400",-0.247154752467119,0.173040787023743
"AsnicarF_2021|SAMEA7045401",-0.252818400754537,-0.0464935379191172
"AsnicarF_2021|SAMEA7045402",-0.00634264367375172,0.0439438857608248
"AsnicarF_2021|SAMEA7045403",-0.143650683007284,0.0352096939797085
"AsnicarF_2021|SAMEA7045404",0.098756219753563,0.0965437233734625
"AsnicarF_2021|SAMEA7045405",0.00284997404944161,0.108521833575668
"AsnicarF_2021|SAMEA7045406",0.0584421365477947,0.109063842855201
"AsnicarF_2021|SAMEA7045407",0.0389106027554276,0.0564948152157464
"AsnicarF_2021|SAMEA7045408",0.125715377409106,0.0640496070487485
"AsnicarF_2021|SAMEA7045409",-0.0366725384057861,0.268127395228063
"AsnicarF_2021|SAMEA7045410",0.0831441436229882,0.0105326998983003
"AsnicarF_2021|SAMEA7045411",0.0940906729375016,0.102926722769746
"AsnicarF_2021|SAMEA7045412",-0.0603194791221207,-0.00298435962719066
"AsnicarF_2021|SAMEA7045413",-0.208349568277228,0.198685839549876
"AsnicarF_2021|SAMEA7045414",-0.0996747693720812,0.0781151902857197
"AsnicarF_2021|SAMEA7045415",0.0255367538910173,0.0816063167540607
"AsnicarF_2021|SAMEA7045416",-0.14307687729211,0.323083191217007
"AsnicarF_2021|SAMEA7045417",0.10692524655027,-0.146778277951905
"AsnicarF_2021|SAMEA7045418",0.287404129536444,0.0495164677507943
"AsnicarF_2021|SAMEA7045419",0.043562121304121,0.055640155042657
"AsnicarF_2021|SAMEA7045420",0.0287497729778223,0.0885599263379566
"AsnicarF_2021|SAMEA7045421",0.102191216079881,0.0268896435297456
"AsnicarF_2021|SAMEA7045422",-0.113331279611102,0.147643612178398
"AsnicarF_2021|SAMEA7045423",0.147554378454939,-0.0400456233205024
"AsnicarF_2021|SAMEA7045424",0.0549043193495682,0.0383814951907712
"AsnicarF_2021|SAMEA7045425",0.0668495310682406,0.0916947482629461
"AsnicarF_2021|SAMEA7045426",-0.272843411152645,0.283474562102503
"AsnicarF_2021|SAMEA7045427",0.145556600913011,0.101259536370715
"AsnicarF_2021|SAMEA7045428",-0.143794783211303,0.2473088042295
"AsnicarF_2021|SAMEA7045429",-0.0597834100658575,0.0833531204018726
"AsnicarF_2021|SAMEA7045430",0.0819656294139419,0.104975661468431
"AsnicarF_2021|SAMEA7045431",0.0086999330296413,0.164944726024521
"AsnicarF_2021|SAMEA7045432",-0.203273184754821,0.0131256784948166
"AsnicarF_2021|SAMEA7045433",-0.0618670645551387,0.0890800792622556
"AsnicarF_2021|SAMEA7045434",0.0295300200102582,0.191781952319026
"AsnicarF_2021|SAMEA7045435",0.0442402307201274,0.0664876277213405
"AsnicarF_2021|SAMEA7045436",-0.0298867678008075,-0.010798334454736
"AsnicarF_2021|SAMEA7045437",-0.0130311908262246,0.0132109296041584
"AsnicarF_2021|SAMEA7045438",-0.00175223586940906,0.0473213377388704
"AsnicarF_2021|SAMEA7045439",0.132353106215668,0.0135914873815903
"AsnicarF_2021|SAMEA7045440",0.198224723794884,0.0462564741335561
"AsnicarF_2021|SAMEA7045441",0.285330611871546,-0.0247172242318569
"AsnicarF_2021|SAMEA7045442",0.293833394838266,0.00195278223191136
"AsnicarF_2021|SAMEA7045443",0.0173905524465353,0.0210624642303784
"AsnicarF_2021|SAMEA7045444",0.22798202862605,-0.0616419241457477
"AsnicarF_2021|SAMEA7045445",-0.114656919734763,0.294113890934089
"AsnicarF_2021|SAMEA7045446",-0.0443227720474915,0.0704624827234715
"AsnicarF_2021|SAMEA7045447",-0.113032445853914,0.288526534491109
"AsnicarF_2021|SAMEA7045448",-0.138231511150957,0.207309483274856
"AsnicarF_2021|SAMEA7045449",-0.12069771391783,0.326613563504454
"AsnicarF_2021|SAMEA7045450",0.203703683146488,0.0534338120483032
"AsnicarF_2021|SAMEA7045451",-0.0963183481317302,-0.0794261603143167
"AsnicarF_2021|SAMEA7045452",-0.00922020824263148,0.033828968087666
"AsnicarF_2021|SAMEA7045453",0.121933299138787,0.0913594557400665
"AsnicarF_2021|SAMEA7045454",0.186920764964942,0.0287279126891854
"AsnicarF_2021|SAMEA7045455",0.0488159405440404,0.029887992246336
"AsnicarF_2021|SAMEA7045456",-0.045938796084272,0.113195629455036
"AsnicarF_2021|SAMEA7045457",-0.0504807694583774,0.0781040522233182
"AsnicarF_2021|SAMEA7045458",-0.205957819284846,0.363750650257114
"AsnicarF_2021|SAMEA7045459",-0.0885166191799659,0.0896459125958085
"AsnicarF_2021|SAMEA7045460",0.162487765005128,0.0575749985028759
"AsnicarF_2021|SAMEA7045461",0.140050182956024,0.0581645256354767
"AsnicarF_2021|SAMEA7045462",-0.0124670067924927,-0.110119907933825
"AsnicarF_2021|SAMEA7045463",0.213982462777633,-0.0405192883687972
"AsnicarF_2021|SAMEA7045464",-0.154833756931226,0.0070479523328346
"AsnicarF_2021|SAMEA7045465",0.151969502196783,0.0114674510489315
"AsnicarF_2021|SAMEA7045466",0.0130813094182906,0.181321123996232
"AsnicarF_2021|SAMEA7045467",-0.193185936712078,0.0350431797675599
"AsnicarF_2021|SAMEA7045468",0.289778982045133,0.00620389919338121
"AsnicarF_2021|SAMEA7045469",-0.0269135292305363,0.150465241973758
"AsnicarF_2021|SAMEA7045470",-0.003943348611071,0.0748728878550546
"AsnicarF_2021|SAMEA7045471",0.134791416519974,0.00613278951737552
"AsnicarF_2021|SAMEA7045472",0.0512106494849399,-0.0301309029439024
"AsnicarF_2021|SAMEA7045473",-0.0349561097189124,0.0382132863508911
"AsnicarF_2021|SAMEA7045474",-0.093685569859576,0.32509449695334
"AsnicarF_2021|SAMEA7045475",0.0344428698294879,0.296481714879918
"AsnicarF_2021|SAMEA7045476",0.120383237531471,0.0531854818094213
"AsnicarF_2021|SAMEA7045477",0.127428083689156,0.0233283989041322
"AsnicarF_2021|SAMEA7045478",-0.099882446827519,0.177552159973646
"AsnicarF_2021|SAMEA7045479",0.0104474657314202,0.0580509338895449
"AsnicarF_2021|SAMEA7045480",0.0484866296863667,0.227398886099805
"AsnicarF_2021|SAMEA7045481",-0.08659707138081,0.126880630270541
"AsnicarF_2021|SAMEA7045482",-0.182554279105405,0.385877060383383
"AsnicarF_2021|SAMEA7045483",-0.259088381898451,0.170265144834308
"AsnicarF_2021|SAMEA7045484",-0.152980225988947,-0.00992160865978767
"AsnicarF_2021|SAMEA7045485",0.0131139457139715,0.0871028669657723
"AsnicarF_2021|SAMEA7045486",0.264813546229481,-0.0534432740693578
"AsnicarF_2021|SAMEA7045487",0.195980610183394,0.0647568821363806
"AsnicarF_2021|SAMEA7045488",-0.002224618910826,0.0673190951268144
"AsnicarF_2021|SAMEA7045489",0.00541800004433783,0.0786580128102371
"AsnicarF_2021|SAMEA7045490",0.0428333324366663,-0.0266466324211574
"AsnicarF_2021|SAMEA7045491",0.119630793874478,-0.0592225622027981
"AsnicarF_2021|SAMEA7045492",0.0921916434393942,0.0160935352303356
"AsnicarF_2021|SAMEA7045493",-0.0495319087669127,0.0916926276324282
"AsnicarF_2021|SAMEA7045494",-0.226040178879837,-0.00844915969993231
"AsnicarF_2021|SAMEA7045495",-0.0573760073460608,0.0528722654757446
"AsnicarF_2021|SAMEA7045496",-0.0789046533117531,0.0474091389385003
"AsnicarF_2021|SAMEA7045497",-0.119485747855988,0.0526879878715974
"AsnicarF_2021|SAMEA7045498",0.0155235995852407,0.0517571142461845
"AsnicarF_2021|SAMEA7045499",0.0844928639067365,0.0278778072012432
"AsnicarF_2021|SAMEA7045500",0.344137183624224,-0.122459767233752
"AsnicarF_2021|SAMEA7045501",0.231958486535024,0.0540552580795573
"AsnicarF_2021|SAMEA7045502",-0.0597658262935459,0.053979527156226
"AsnicarF_2021|SAMEA7045503",-0.0451579525527591,0.0702780806229755
"AsnicarF_2021|SAMEA7045504",-0.0508278185953863,0.272077160232202
"AsnicarF_2021|SAMEA7045505",0.232596084270548,-0.0233575992907056
"AsnicarF_2021|SAMEA7045506",0.119228270019281,0.0249951014158718
"AsnicarF_2021|SAMEA7045507",0.222978552063159,0.0352037525206028
"AsnicarF_2021|SAMEA7045508",0.178043240062736,-0.0020589244725559
"AsnicarF_2021|SAMEA7045509",0.0979057548110606,0.0755354319637997
"AsnicarF_2021|SAMEA7045510",-0.103520952468487,0.183415804998321
"AsnicarF_2021|SAMEA7045511",0.0298241559746698,0.0819095079456651
"AsnicarF_2021|SAMEA7045512",-0.110313859454272,0.248042687952281
"AsnicarF_2021|SAMEA7045513",0.185923023240211,0.0557417246723782
"AsnicarF_2021|SAMEA7045514",-0.163261227416601,0.210192679565765
"AsnicarF_2021|SAMEA7045515",-0.0706829357765065,0.00869028171800468
"AsnicarF_2021|SAMEA7045516",-0.0948312395426217,0.0271977380336927
"AsnicarF_2021|SAMEA7045517",0.0472208456172189,0.0492722307535684
"AsnicarF_2021|SAMEA7045518",0.0617065049051998,0.0475222897506715
"AsnicarF_2021|SAMEA7045519",0.0620619522446852,0.106960296778736
"AsnicarF_2021|SAMEA7045520",-0.288794885086903,0.316460157697538
"AsnicarF_2021|SAMEA7045521",0.103134201247347,0.0458287816320532
"AsnicarF_2021|SAMEA7045522",-0.118243297710988,0.136882729124736
"AsnicarF_2021|SAMEA7045523",0.130674177891535,0.0768705691180434
"AsnicarF_2021|SAMEA7045524",-0.0437098008548838,0.308748241842847
"AsnicarF_2021|SAMEA7045525",-0.248544451008139,0.0324708692811734
"AsnicarF_2021|SAMEA7045526",0.167206585555443,0.0220273883334817
"AsnicarF_2021|SAMEA7045527",-0.0673737628289776,0.168931482648319
"AsnicarF_2021|SAMEA7045528",0.00147085897677893,0.00825561476804925
"AsnicarF_2021|SAMEA7045529",-0.276879454512104,0.111918147677601
"AsnicarF_2021|SAMEA7045530",0.0339682896782556,-0.0352895830159531
"AsnicarF_2021|SAMEA7045531",0.0901140908687803,0.0175737279881493
"AsnicarF_2021|SAMEA7045532",0.064819580188368,0.0592015017128737
"AsnicarF_2021|SAMEA7045533",-0.0536557932827541,0.0696636257912684
"AsnicarF_2021|SAMEA7045534",0.156229662779944,0.0702492229338419
"AsnicarF_2021|SAMEA7045535",0.136343898539071,-0.11215376884135
"AsnicarF_2021|SAMEA7045536",0.216586536513998,0.0564861376393035
"AsnicarF_2021|SAMEA7045537",0.0858800385160862,-0.00444138884868881
"AsnicarF_2021|SAMEA7045538",-0.192698385999532,0.10164486025492
"AsnicarF_2021|SAMEA7045539",-0.0832769149460054,0.28510362573448
"AsnicarF_2021|SAMEA7045540",-0.0710629793614459,0.285886943168128
"AsnicarF_2021|SAMEA7045541",-0.0496945845720991,0.119166470272218
"AsnicarF_2021|SAMEA7045542",0.107076885203933,-0.000541814866979656
"AsnicarF_2021|SAMEA7045543",-0.00382800269525618,0.0961076955502852
"AsnicarF_2021|SAMEA7045544",0.266516919536445,-0.0501031950303483
"AsnicarF_2021|SAMEA7045545",-0.104344322244711,0.110852982130011
"AsnicarF_2021|SAMEA7045546",-0.209769317466701,0.237264700428898
"AsnicarF_2021|SAMEA7045547",0.113136965417508,0.0168385414764283
"AsnicarF_2021|SAMEA7045548",0.179707940116651,0.0501046550415773
"AsnicarF_2021|SAMEA7045549",-0.010946881253569,0.135812606091008
"AsnicarF_2021|SAMEA7045550",0.166839447414755,0.00730599891979886
"AsnicarF_2021|SAMEA7045551",0.0326193972747514,0.0719054190620446
"AsnicarF_2021|SAMEA7045552",-0.00121018653463882,-0.0231667372496723
"AsnicarF_2021|SAMEA7045553",-0.045822844489078,0.0214654747269692
"AsnicarF_2021|SAMEA7045554",-0.0191480910690038,0.086812058131416
"AsnicarF_2021|SAMEA7045555",0.117948231118172,0.0398739835153663
"AsnicarF_2021|SAMEA7045556",-0.172644903241133,0.305494822106505
"AsnicarF_2021|SAMEA7045557",0.0533155632707514,0.127106516746408
"AsnicarF_2021|SAMEA7045558",0.117524606796662,-0.0220669536841503
"AsnicarF_2021|SAMEA7045559",0.113316496634616,0.0738333040118798
"AsnicarF_2021|SAMEA7045560",-0.0978449020447101,0.00835318926097387
"AsnicarF_2021|SAMEA7045561",0.201164554730977,-0.028579270899349
"AsnicarF_2021|SAMEA7045562",0.283620647314022,-0.0543413920049457
"AsnicarF_2021|SAMEA7045563",-0.00791230834576604,0.0190415236825622
"AsnicarF_2021|SAMEA7045564",-0.0918965826323032,0.302334878598673
"AsnicarF_2021|SAMEA7045565",-0.0133492753464735,0.0476636023524298
"AsnicarF_2021|SAMEA7045566",0.21104127465791,0.0230474638848198
"AsnicarF_2021|SAMEA7045567",0.124855195327006,0.0172215290414917
"AsnicarF_2021|SAMEA7045568",-0.294500097999566,0.0484422115986727
"AsnicarF_2021|SAMEA7045569",0.086894990263292,0.0360251088365602
"AsnicarF_2021|SAMEA7045570",0.0174442259402779,-0.0189925708446917
"AsnicarF_2021|SAMEA7045571",0.161891624446254,0.0554459468398997
"AsnicarF_2021|SAMEA7045572",0.146375749741427,0.0458519480256062
"AsnicarF_2021|SAMEA7045573",-0.193378196062094,0.361370101343714
"AsnicarF_2021|SAMEA7045574",-0.290128438792301,0.286394736840386
"AsnicarF_2021|SAMEA7045575",0.190537403073047,0.00734539110887699
"AsnicarF_2021|SAMEA7045576",0.0756274600570969,0.00166639867201514
"AsnicarF_2021|SAMEA7045577",-0.256880334844665,0.248032404397119
